user_id,genres,release_date,playtime_forever
76561198095206391,action,2004,26
76561198095467701,action,2004,551
76561198095682416,action,2004,24
ThanosIsGreat,action,2004,0
HarrisonDealSteam,action,2004,2811
76561198096146616,action,2004,1068
jtrigueros03ohyeah,action,2004,342
76561198096510963,action,2004,0
Basti_FCB1,action,2004,631
radcool3,action,2004,55
ultimategamerbr101,action,2004,2206
theflyingderp,action,2004,0
johnshere,action,2004,3230
76561198098051721,action,2004,876
Doglover12,action,2004,585
RpblikaSrbja,action,2004,582
76561198098840056,action,2004,1021
laampz,action,2004,597
SachielWasHere,action,2004,54
dalek_supreme,action,2004,625
B3AUZ1B00,action,2004,199
76561198106102416,action,2004,1
76561198106204590,action,2004,356
MutantSloth,action,2004,916
76561198108066077,action,2004,0
memesfrescas,action,2004,0
datgurl421,action,2004,350
danielsanger,action,2004,22
76561198118582416,action,2004,276
76561198119479562,action,2004,685
76561198127058661,action,2004,445
hfeygugbuhg,action,2004,0
Jmanza420,action,2004,42
76561198148904255,action,2004,121
HyperYooo,action,2004,0
Scruffy681,action,2004,163
76561198251004808,action,2004,1
76561198089393905,indie,2006,47269
76561198089393905,simulation,2006,47269
DJKamBer,indie,2006,868
DJKamBer,simulation,2006,868
Rainbow-Dashie,indie,2006,253
Rainbow-Dashie,simulation,2006,253
devvonst,indie,2006,5032
devvonst,simulation,2006,5032
76561198048353577,indie,2006,84234
76561198048353577,simulation,2006,84234
76561198066046412,indie,2006,37
76561198066046412,simulation,2006,37
tru_mu_,indie,2006,1730
tru_mu_,simulation,2006,1730
SavageEeEe,indie,2006,6702
SavageEeEe,simulation,2006,6702
76561198067936203,indie,2006,1828
76561198067936203,simulation,2006,1828
76561198079770573,indie,2006,1696
76561198079770573,simulation,2006,1696
Derp-e,indie,2006,174
Derp-e,simulation,2006,174
76561198138053270,indie,2006,102731
76561198138053270,simulation,2006,102731
Life-Of-Blu,indie,2006,304
Life-Of-Blu,simulation,2006,304
76561198102421718,indie,2006,59192
76561198102421718,simulation,2006,59192
76561198087407319,indie,2006,21
76561198087407319,simulation,2006,21
Coldaniel,indie,2006,7727
Coldaniel,simulation,2006,7727
Berserklejerker,indie,2006,20913
Berserklejerker,simulation,2006,20913
possessioniskey,indie,2006,8531
possessioniskey,simulation,2006,8531
76561198093112529,indie,2006,5080
76561198093112529,simulation,2006,5080
whiteofwolfing,indie,2006,36840
whiteofwolfing,simulation,2006,36840
sergarino,indie,2006,37016
sergarino,simulation,2006,37016
Nozomikat,indie,2006,9972
Nozomikat,simulation,2006,9972
ii_voltage_ii,indie,2006,6398
ii_voltage_ii,simulation,2006,6398
76561198097762318,indie,2006,1838
76561198097762318,simulation,2006,1838
Hirukaz,indie,2006,2466
Hirukaz,simulation,2006,2466
76561198183396245,indie,2006,307
76561198183396245,simulation,2006,307
76561198090715178,indie,2006,9098
76561198090715178,simulation,2006,9098
76561198073784601,indie,2006,9129
76561198073784601,simulation,2006,9129
de_Butl3r,indie,2006,8263
de_Butl3r,simulation,2006,8263
L1J1N,indie,2006,88
L1J1N,simulation,2006,88
A-Very-Sly-Person,indie,2006,3092
A-Very-Sly-Person,simulation,2006,3092
76561198126640317,indie,2006,565
76561198126640317,simulation,2006,565
DemonicWolvz,indie,2006,3990
DemonicWolvz,simulation,2006,3990
getf0kinn0sc0pedm9,indie,2006,19872
getf0kinn0sc0pedm9,simulation,2006,19872
2768820078,indie,2006,3370
2768820078,simulation,2006,3370
EizanAratoFujimaki,indie,2006,1926
EizanAratoFujimaki,simulation,2006,1926
TeCool,indie,2006,85
TeCool,simulation,2006,85
2xDelorean,indie,2006,4037
2xDelorean,simulation,2006,4037
nubquake123,indie,2006,1930
nubquake123,simulation,2006,1930
CobRazor,indie,2006,98685
CobRazor,simulation,2006,98685
relesprit,indie,2006,687
relesprit,simulation,2006,687
relesprit,indie,2006,687
relesprit,simulation,2006,687
pwrt,indie,2006,1365
pwrt,simulation,2006,1365
wantmahbody,indie,2006,984
wantmahbody,simulation,2006,984
wantmahbody,indie,2006,984
wantmahbody,simulation,2006,984
76561198043458582,indie,2006,15317
76561198043458582,simulation,2006,15317
smashiroshh,indie,2006,1600
smashiroshh,simulation,2006,1600
killbunny38,indie,2006,1832
killbunny38,simulation,2006,1832
76561198060039459,indie,2006,37
76561198060039459,simulation,2006,37
76561198065593074,indie,2006,64851
76561198065593074,simulation,2006,64851
thisissohardtomakeoneup,indie,2006,21
thisissohardtomakeoneup,simulation,2006,21
76561198087010391,indie,2006,23435
76561198087010391,simulation,2006,23435
76561198028286104,indie,2006,311
76561198028286104,simulation,2006,311
76561198104393251,indie,2006,12880
76561198104393251,simulation,2006,12880
76561198071175142,indie,2006,1440
76561198071175142,simulation,2006,1440
Sammeh00,indie,2006,10499
Sammeh00,simulation,2006,10499
76561198090842891,indie,2006,14499
76561198090842891,simulation,2006,14499
76561197998052647,indie,2006,2420
76561197998052647,simulation,2006,2420
76561198145436942,indie,2006,10473
76561198145436942,simulation,2006,10473
3dster,indie,2006,198
3dster,simulation,2006,198
Forty-Nine,indie,2006,8780
Forty-Nine,simulation,2006,8780
76561198103671881,indie,2006,194
76561198103671881,simulation,2006,194
hellcat59,indie,2006,11658
hellcat59,simulation,2006,11658
76561198007584361,indie,2006,1041
76561198007584361,simulation,2006,1041
Allahu_Akbar666,indie,2006,32709
Allahu_Akbar666,simulation,2006,32709
76561198054040292,indie,2006,6508
76561198054040292,simulation,2006,6508
76561198054465623,indie,2006,7556
76561198054465623,simulation,2006,7556
aaropro,indie,2006,4239
aaropro,simulation,2006,4239
abiam,indie,2006,453
abiam,simulation,2006,453
FrankoWalker,indie,2006,326
FrankoWalker,simulation,2006,326
SALTTHEW0UND,indie,2006,6404
SALTTHEW0UND,simulation,2006,6404
76561198064304806,indie,2006,2172
76561198064304806,simulation,2006,2172
TomoeMamiewe,indie,2006,956
TomoeMamiewe,simulation,2006,956
76561198057086148,indie,2006,35848
76561198057086148,simulation,2006,35848
Acidius99,indie,2006,325
Acidius99,simulation,2006,325
76561198073508075,indie,2006,9730
76561198073508075,simulation,2006,9730
EndAtHallow,indie,2006,25547
EndAtHallow,simulation,2006,25547
aeryal,indie,2006,397
aeryal,simulation,2006,397
76561198015968275,indie,2006,772
76561198015968275,simulation,2006,772
76561198082614708,indie,2006,1166
76561198082614708,simulation,2006,1166
Agronoth,indie,2006,1305
Agronoth,simulation,2006,1305
76561198068565589,indie,2006,32910
76561198068565589,simulation,2006,32910
SlutOnTheSpit,indie,2006,533
SlutOnTheSpit,simulation,2006,533
Albolah,indie,2006,889
Albolah,simulation,2006,889
76561198016753953,indie,2006,37212
76561198016753953,simulation,2006,37212
smegmyfoodle,indie,2006,41
smegmyfoodle,simulation,2006,41
76561198084032274,indie,2006,26757
76561198084032274,simulation,2006,26757
Angrovar,indie,2006,1160
Angrovar,simulation,2006,1160
AngryAinsley,indie,2006,160488
AngryAinsley,simulation,2006,160488
Apachehavoc,indie,2006,844
Apachehavoc,simulation,2006,844
ApexNZ,indie,2006,4663
ApexNZ,simulation,2006,4663
AppoGetsSuperAdmin,indie,2006,72764
AppoGetsSuperAdmin,simulation,2006,72764
76561198039874575,indie,2006,39802
76561198039874575,simulation,2006,39802
76561198041877981,indie,2006,8084
76561198041877981,simulation,2006,8084
asianturtlefrenzy,indie,2006,261
asianturtlefrenzy,simulation,2006,261
blowjobsfurdayzandgayz,indie,2006,4863
blowjobsfurdayzandgayz,simulation,2006,4863
76561198082992295,indie,2006,3625
76561198082992295,simulation,2006,3625
76561198064352761,indie,2006,604
76561198064352761,simulation,2006,604
Aurora99,indie,2006,1170
Aurora99,simulation,2006,1170
fatrangacuntnolifevirgin,indie,2006,456
fatrangacuntnolifevirgin,simulation,2006,456
76561198110293299,indie,2006,3011
76561198110293299,simulation,2006,3011
76561198076301023,indie,2006,942
76561198076301023,simulation,2006,942
bohgeraltofrivia,indie,2006,9075
bohgeraltofrivia,simulation,2006,9075
TeH-B-Rad,indie,2006,6640
TeH-B-Rad,simulation,2006,6640
gamerdude7892,indie,2006,32
gamerdude7892,simulation,2006,32
2ez4medick,indie,2006,767
2ez4medick,simulation,2006,767
crispymemesmantheyremyfavourite,indie,2006,3232
crispymemesmantheyremyfavourite,simulation,2006,3232
chillrend,indie,2006,2369
chillrend,simulation,2006,2369
Gborges,indie,2006,1431
Gborges,simulation,2006,1431
BOB_200,indie,2006,5171
BOB_200,simulation,2006,5171
76561198051148175,indie,2006,3028
76561198051148175,simulation,2006,3028
76561198047208452,indie,2006,1756
76561198047208452,simulation,2006,1756
brendoboy,indie,2006,51495
brendoboy,simulation,2006,51495
76561198071234254,indie,2006,1236
76561198071234254,simulation,2006,1236
76561198047304525,indie,2006,53291
76561198047304525,simulation,2006,53291
76561197994969639,indie,2006,47
76561197994969639,simulation,2006,47
BITCHPLESE,indie,2006,13779
BITCHPLESE,simulation,2006,13779
kinglemon1222,indie,2006,16920
kinglemon1222,simulation,2006,16920
LlamasInNigjamas,indie,2006,10017
LlamasInNigjamas,simulation,2006,10017
76561198077586769,indie,2006,5208
76561198077586769,simulation,2006,5208
Ghoster09,indie,2006,6716
Ghoster09,simulation,2006,6716
76561198081496844,indie,2006,34858
76561198081496844,simulation,2006,34858
hbk1462,indie,2006,2678
hbk1462,simulation,2006,2678
76561198030735076,indie,2006,1405
76561198030735076,simulation,2006,1405
76561198044344399,indie,2006,30425
76561198044344399,simulation,2006,30425
RespekPlox,indie,2006,44932
RespekPlox,simulation,2006,44932
ilyjoepoe,indie,2006,654
ilyjoepoe,simulation,2006,654
Mantrouminati,indie,2006,1609
Mantrouminati,simulation,2006,1609
76561198027225504,indie,2006,988
76561198027225504,simulation,2006,988
BrutalLegend69,indie,2006,26602
BrutalLegend69,simulation,2006,26602
76561198024450886,indie,2006,24460
76561198024450886,simulation,2006,24460
brettebear,indie,2006,1986
brettebear,simulation,2006,1986
76561198110065267,indie,2006,42600
76561198110065267,simulation,2006,42600
Trutle,indie,2006,6770
Trutle,simulation,2006,6770
BugsyBro,indie,2006,17618
BugsyBro,simulation,2006,17618
76561198094074209,indie,2006,74890
76561198094074209,simulation,2006,74890
76561198087011672,indie,2006,3069
76561198087011672,simulation,2006,3069
busternut,indie,2006,10538
busternut,simulation,2006,10538
Butteryyy,indie,2006,8962
Butteryyy,simulation,2006,8962
8789568,indie,2006,10107
8789568,simulation,2006,10107
76561198112547239,indie,2006,929
76561198112547239,simulation,2006,929
76561198069050565,indie,2006,27872
76561198069050565,simulation,2006,27872
Stormaggen,indie,2006,237
Stormaggen,simulation,2006,237
76561198081987102,indie,2006,2016
76561198081987102,simulation,2006,2016
calypto52,indie,2006,65
calypto52,simulation,2006,65
76561198078194423,indie,2006,2379
76561198078194423,simulation,2006,2379
76561198067657905,indie,2006,12447
76561198067657905,simulation,2006,12447
Lord_Casso,indie,2006,3240
Lord_Casso,simulation,2006,3240
76561198072411281,indie,2006,6209
76561198072411281,simulation,2006,6209
asdasdfsadgdfhfgjggj,indie,2006,7066
asdasdfsadgdfhfgjggj,simulation,2006,7066
melonmaniac,indie,2006,1699
melonmaniac,simulation,2006,1699
76561198048491595,indie,2006,118
76561198048491595,simulation,2006,118
IchMasKung,indie,2006,2364
IchMasKung,simulation,2006,2364
cheetahpocalypse,indie,2006,6948
cheetahpocalypse,simulation,2006,6948
Axzothrift,indie,2006,1110
Axzothrift,simulation,2006,1110
harharharharhar,indie,2006,19530
harharharharhar,simulation,2006,19530
76561198097450390,indie,2006,6509
76561198097450390,simulation,2006,6509
76561198078733772,indie,2006,7413
76561198078733772,simulation,2006,7413
76561198061273070,indie,2006,6247
76561198061273070,simulation,2006,6247
76561198142474106,indie,2006,64619
76561198142474106,simulation,2006,64619
76561198142474106,indie,2006,64619
76561198142474106,simulation,2006,64619
Clawz3z,indie,2006,598
Clawz3z,simulation,2006,598
76561198074202726,indie,2006,12181
76561198074202726,simulation,2006,12181
SurfChicken,indie,2006,228
SurfChicken,simulation,2006,228
69bmw,indie,2006,11519
69bmw,simulation,2006,11519
76561198078246064,indie,2006,181
76561198078246064,simulation,2006,181
iamshingo,indie,2006,608
iamshingo,simulation,2006,608
Rafantasma,indie,2006,293
Rafantasma,simulation,2006,293
76561198049614185,indie,2006,2420
76561198049614185,simulation,2006,2420
76561198046958203,indie,2006,9841
76561198046958203,simulation,2006,9841
76561198172099661,indie,2006,76458
76561198172099661,simulation,2006,76458
76561198081677554,indie,2006,11928
76561198081677554,simulation,2006,11928
76561198107928649,indie,2006,331
76561198107928649,simulation,2006,331
76561198071955492,indie,2006,467
76561198071955492,simulation,2006,467
76561198135673978,indie,2006,221
76561198135673978,simulation,2006,221
76561198063850360,indie,2006,2484
76561198063850360,simulation,2006,2484
76561198107811819,indie,2006,3245
76561198107811819,simulation,2006,3245
aweoplopo,indie,2006,0
aweoplopo,simulation,2006,0
kanekicg,indie,2006,21057
kanekicg,simulation,2006,21057
kanekicg,indie,2006,21057
kanekicg,simulation,2006,21057
76561197996190797,indie,2006,20
76561197996190797,simulation,2006,20
D00MS,indie,2006,0
D00MS,simulation,2006,0
76561198059201575,indie,2006,8393
76561198059201575,simulation,2006,8393
76561198060901683,indie,2006,1159
76561198060901683,simulation,2006,1159
76561198012514677,indie,2006,7800
76561198012514677,simulation,2006,7800
76561198044594262,indie,2006,2251
76561198044594262,simulation,2006,2251
76561198078913614,indie,2006,11620
76561198078913614,simulation,2006,11620
76561198078913614,indie,2006,11620
76561198078913614,simulation,2006,11620
datts,indie,2006,7751
datts,simulation,2006,7751
76561198082545803,indie,2006,0
76561198082545803,simulation,2006,0
76561198115099755,indie,2006,2750
76561198115099755,simulation,2006,2750
76561198084697858,indie,2006,0
76561198084697858,simulation,2006,0
dblddr,indie,2006,992
dblddr,simulation,2006,992
76561198097730477,indie,2006,4924
76561198097730477,simulation,2006,4924
DeepCrysis,indie,2006,28727
DeepCrysis,simulation,2006,28727
shay181,indie,2006,3014
shay181,simulation,2006,3014
beepbeepimasheep,indie,2006,1015
beepbeepimasheep,simulation,2006,1015
76561198093191096,indie,2006,749
76561198093191096,simulation,2006,749
76561198099102298,indie,2006,645
76561198099102298,simulation,2006,645
ShrikeShrikeShrikeShrikeShrike,indie,2006,625
ShrikeShrikeShrikeShrikeShrike,simulation,2006,625
efefuyg3g4u5u22u4yv,indie,2006,6273
efefuyg3g4u5u22u4yv,simulation,2006,6273
dimitriirfan,indie,2006,2325
dimitriirfan,simulation,2006,2325
KingOfOpportunity,indie,2006,13671
KingOfOpportunity,simulation,2006,13671
76561198103858676,indie,2006,4473
76561198103858676,simulation,2006,4473
76561198049760472,indie,2006,96
76561198049760472,simulation,2006,96
6294421419,indie,2006,73116
6294421419,simulation,2006,73116
76561198081443272,indie,2006,1652
76561198081443272,simulation,2006,1652
regentorange,indie,2006,1200
regentorange,simulation,2006,1200
76561198055370293,indie,2006,16334
76561198055370293,simulation,2006,16334
DropBear99,indie,2006,6795
DropBear99,simulation,2006,6795
thecosplayermotherfucker,indie,2006,42398
thecosplayermotherfucker,simulation,2006,42398
76561198090773476,indie,2006,13734
76561198090773476,simulation,2006,13734
thedragon347,indie,2006,36343
thedragon347,simulation,2006,36343
76561198084378649,indie,2006,228
76561198084378649,simulation,2006,228
ashley1222,indie,2006,12079
ashley1222,simulation,2006,12079
76561198066955730,indie,2006,559
76561198066955730,simulation,2006,559
dyslexicdew,indie,2006,7114
dyslexicdew,simulation,2006,7114
Dysloyal,indie,2006,6951
Dysloyal,simulation,2006,6951
117331,indie,2006,150
117331,simulation,2006,150
76561198140431707,indie,2006,62320
76561198140431707,simulation,2006,62320
LapFucksTrax,indie,2006,16525
LapFucksTrax,simulation,2006,16525
EnderRay10420,indie,2006,10814
EnderRay10420,simulation,2006,10814
PurpleGenius,indie,2006,18425
PurpleGenius,simulation,2006,18425
76561198073082088,indie,2006,10155
76561198073082088,simulation,2006,10155
EternumHD,indie,2006,102861
EternumHD,simulation,2006,102861
76561198041889877,indie,2006,0
76561198041889877,simulation,2006,0
hayen-,indie,2006,1
hayen-,simulation,2006,1
76561198068174077,indie,2006,2998
76561198068174077,simulation,2006,2998
76561197995939652,indie,2006,19091
76561197995939652,simulation,2006,19091
76561198088408984,indie,2006,48446
76561198088408984,simulation,2006,48446
76561198103524411,indie,2006,9622
76561198103524411,simulation,2006,9622
76561198103524411,indie,2006,9622
76561198103524411,simulation,2006,9622
FeatInk,indie,2006,1436
FeatInk,simulation,2006,1436
dahaydos,indie,2006,3179
dahaydos,simulation,2006,3179
76561198028357316,indie,2006,6577
76561198028357316,simulation,2006,6577
InsightXIVC,indie,2006,85
InsightXIVC,simulation,2006,85
Fetolino,indie,2006,1385
Fetolino,simulation,2006,1385
76561198003855855,indie,2006,4423
76561198003855855,simulation,2006,4423
OH_MY_GOSH,indie,2006,254
OH_MY_GOSH,simulation,2006,254
76561198162487321,indie,2006,5350
76561198162487321,simulation,2006,5350
76561198124526584,indie,2006,34725
76561198124526584,simulation,2006,34725
FORTHMINGUTH,indie,2006,92
FORTHMINGUTH,simulation,2006,92
FORTHMINGUTH,indie,2006,92
FORTHMINGUTH,simulation,2006,92
76561198066916378,indie,2006,19345
76561198066916378,simulation,2006,19345
76561198019669521,indie,2006,0
76561198019669521,simulation,2006,0
76561198067938749,indie,2006,941
76561198067938749,simulation,2006,941
xKillerInstinct,indie,2006,104
xKillerInstinct,simulation,2006,104
JorazGamerGuy,indie,2006,3309
JorazGamerGuy,simulation,2006,3309
loominis,indie,2006,6273
loominis,simulation,2006,6273
76561198060072424,indie,2006,57913
76561198060072424,simulation,2006,57913
76561198036861500,indie,2006,28
76561198036861500,simulation,2006,28
gillinator,indie,2006,1890
gillinator,simulation,2006,1890
76561198095945803,indie,2006,2276
76561198095945803,simulation,2006,2276
Fishisaurus,indie,2006,16491
Fishisaurus,simulation,2006,16491
76561198003189312,indie,2006,1321
76561198003189312,simulation,2006,1321
76561198066611105,indie,2006,21731
76561198066611105,simulation,2006,21731
76561198074079694,indie,2006,305
76561198074079694,simulation,2006,305
HallowedDragon,indie,2006,24188
HallowedDragon,simulation,2006,24188
HamThePanMan,indie,2006,359
HamThePanMan,simulation,2006,359
hand0fcthulhu,indie,2006,2646
hand0fcthulhu,simulation,2006,2646
76561198081776244,indie,2006,444
76561198081776244,simulation,2006,444
OfficialRagey,indie,2006,3646
OfficialRagey,simulation,2006,3646
DANKESTMEMEMACHINEEVER,indie,2006,4750
DANKESTMEMEMACHINEEVER,simulation,2006,4750
76561198123168383,indie,2006,1648
76561198123168383,simulation,2006,1648
harrylolman,indie,2006,94386
harrylolman,simulation,2006,94386
Harv3yy,indie,2006,88
Harv3yy,simulation,2006,88
76561198103362354,indie,2006,2994
76561198103362354,simulation,2006,2994
76561198070092383,indie,2006,785
76561198070092383,simulation,2006,785
76561198088531301,indie,2006,1506
76561198088531301,simulation,2006,1506
76561198042879129,indie,2006,2376
76561198042879129,simulation,2006,2376
TDOJ3DTDO,indie,2006,10264
TDOJ3DTDO,simulation,2006,10264
imsufferingkillme,indie,2006,22043
imsufferingkillme,simulation,2006,22043
76561198062484829,indie,2006,668
76561198062484829,simulation,2006,668
76561198045953692,indie,2006,9332
76561198045953692,simulation,2006,9332
76561198045953692,indie,2006,9332
76561198045953692,simulation,2006,9332
76561198045953692,indie,2006,9332
76561198045953692,simulation,2006,9332
216712138,indie,2006,19
216712138,simulation,2006,19
hewl,indie,2006,334
hewl,simulation,2006,334
holyswifter,indie,2006,300
holyswifter,simulation,2006,300
76561198080786408,indie,2006,40304
76561198080786408,simulation,2006,40304
76561198080644089,indie,2006,3862
76561198080644089,simulation,2006,3862
peoplesidiot,indie,2006,31239
peoplesidiot,simulation,2006,31239
76561198083780235,indie,2006,0
76561198083780235,simulation,2006,0
anthonyrocks65,indie,2006,3211
anthonyrocks65,simulation,2006,3211
76561198067593136,indie,2006,3487
76561198067593136,simulation,2006,3487
HunkHogan69,indie,2006,3076
HunkHogan69,simulation,2006,3076
76561198061796524,indie,2006,2944
76561198061796524,simulation,2006,2944
poopeepeepoo,indie,2006,19436
poopeepeepoo,simulation,2006,19436
76561198041993527,indie,2006,6505
76561198041993527,simulation,2006,6505
I_BBox_4_u,indie,2006,8796
I_BBox_4_u,simulation,2006,8796
76561198087871638,indie,2006,14521
76561198087871638,simulation,2006,14521
HonestlyIdontcares,indie,2006,23239
HonestlyIdontcares,simulation,2006,23239
marster1618,indie,2006,7963
marster1618,simulation,2006,7963
ImSeriouss,indie,2006,4312
ImSeriouss,simulation,2006,4312
ImSeriouss,indie,2006,4312
ImSeriouss,simulation,2006,4312
76561198088860621,indie,2006,5894
76561198088860621,simulation,2006,5894
76561198068363182,indie,2006,140129
76561198068363182,simulation,2006,140129
76561198066084140,indie,2006,841
76561198066084140,simulation,2006,841
alexisbest25,indie,2006,936
alexisbest25,simulation,2006,936
itscriddle,indie,2006,19153
itscriddle,simulation,2006,19153
iVerse,indie,2006,49365
iVerse,simulation,2006,49365
thelostwolf,indie,2006,2175
thelostwolf,simulation,2006,2175
Jacmac,indie,2006,1075
Jacmac,simulation,2006,1075
jadaik,indie,2006,6879
jadaik,simulation,2006,6879
76561198099036584,indie,2006,919
76561198099036584,simulation,2006,919
76561198049901169,indie,2006,5283
76561198049901169,simulation,2006,5283
76561198027305355,indie,2006,47738
76561198027305355,simulation,2006,47738
76561198027305355,indie,2006,47738
76561198027305355,simulation,2006,47738
Memphis__,indie,2006,496
Memphis__,simulation,2006,496
jdrocks,indie,2006,18092
jdrocks,simulation,2006,18092
76561198070993687,indie,2006,206
76561198070993687,simulation,2006,206
76561198115194725,indie,2006,157
76561198115194725,simulation,2006,157
MezKip,indie,2006,9664
MezKip,simulation,2006,9664
2ZESTY4ME,indie,2006,2344
2ZESTY4ME,simulation,2006,2344
Qu_Boy,indie,2006,92703
Qu_Boy,simulation,2006,92703
76561198055887918,indie,2006,538
76561198055887918,simulation,2006,538
boazegevski,indie,2006,155
boazegevski,simulation,2006,155
76561198018552349,indie,2006,159
76561198018552349,simulation,2006,159
76561198053060832,indie,2006,791
76561198053060832,simulation,2006,791
2ik4tf,indie,2006,3251
2ik4tf,simulation,2006,3251
76561198077432581,indie,2006,2430
76561198077432581,simulation,2006,2430
76561198055604266,indie,2006,52160
76561198055604266,simulation,2006,52160
76561198107847795,indie,2006,4795
76561198107847795,simulation,2006,4795
jubjub727,indie,2006,115772
jubjub727,simulation,2006,115772
76561198061493090,indie,2006,779
76561198061493090,simulation,2006,779
KappaKaiju,indie,2006,6998
KappaKaiju,simulation,2006,6998
KappaSJ,indie,2006,0
KappaSJ,simulation,2006,0
ownageog,indie,2006,7486
ownageog,simulation,2006,7486
76561198026604616,indie,2006,34516
76561198026604616,simulation,2006,34516
kaysmart,indie,2006,364
kaysmart,simulation,2006,364
keino_,indie,2006,255
keino_,simulation,2006,255
54Strat,indie,2006,5089
54Strat,simulation,2006,5089
765611979902442O1,indie,2006,55968
765611979902442O1,simulation,2006,55968
76561198105473254,indie,2006,2819
76561198105473254,simulation,2006,2819
fuckchu,indie,2006,660
fuckchu,simulation,2006,660
76561198074700614,indie,2006,12281
76561198074700614,simulation,2006,12281
JusicTheGod,indie,2006,19311
JusicTheGod,simulation,2006,19311
76561198068552229,indie,2006,145
76561198068552229,simulation,2006,145
pp0085,indie,2006,1625
pp0085,simulation,2006,1625
76561198083247658,indie,2006,3535
76561198083247658,simulation,2006,3535
76561198072489692,indie,2006,545
76561198072489692,simulation,2006,545
Snoresville,indie,2006,131
Snoresville,simulation,2006,131
76561198044278243,indie,2006,0
76561198044278243,simulation,2006,0
76561198085167128,indie,2006,51085
76561198085167128,simulation,2006,51085
kowala913,indie,2006,16038
kowala913,simulation,2006,16038
76561198056445553,indie,2006,6978
76561198056445553,simulation,2006,6978
76561198055670224,indie,2006,1621
76561198055670224,simulation,2006,1621
76561198054912188,indie,2006,1597
76561198054912188,simulation,2006,1597
76561198074348729,indie,2006,32466
76561198074348729,simulation,2006,32466
kuroTENSHI_bread,indie,2006,34
kuroTENSHI_bread,simulation,2006,34
YOLO-MCSWAGINGS,indie,2006,5040
YOLO-MCSWAGINGS,simulation,2006,5040
76561198113520617,indie,2006,364
76561198113520617,simulation,2006,364
LachieLobster,indie,2006,9565
LachieLobster,simulation,2006,9565
thatonelonelyguy,indie,2006,402
thatonelonelyguy,simulation,2006,402
evilspirit112233,indie,2006,1156
evilspirit112233,simulation,2006,1156
nchavezzzzz,indie,2006,9409
nchavezzzzz,simulation,2006,9409
95758,indie,2006,1248
95758,simulation,2006,1248
76561198091159513,indie,2006,53
76561198091159513,simulation,2006,53
76561198020449132,indie,2006,39
76561198020449132,simulation,2006,39
76561198062987149,indie,2006,4004
76561198062987149,simulation,2006,4004
letspretend,indie,2006,59755
letspretend,simulation,2006,59755
LeZanye,indie,2006,107
LeZanye,simulation,2006,107
76561198058575754,indie,2006,677
76561198058575754,simulation,2006,677
chicken_nuke21,indie,2006,1448
chicken_nuke21,simulation,2006,1448
linksupersayan,indie,2006,1748
linksupersayan,simulation,2006,1748
dietrich1998,indie,2006,9265
dietrich1998,simulation,2006,9265
23184798,indie,2006,21607
23184798,simulation,2006,21607
76561198065592346,indie,2006,173
76561198065592346,simulation,2006,173
Bradleyrit,indie,2006,4022
Bradleyrit,simulation,2006,4022
ltnpankeke,indie,2006,2447
ltnpankeke,simulation,2006,2447
76561198045009232,indie,2006,1029
76561198045009232,simulation,2006,1029
76561198045009232,indie,2006,1029
76561198045009232,simulation,2006,1029
Wolffeeder,indie,2006,34352
Wolffeeder,simulation,2006,34352
76561198080513444,indie,2006,9407
76561198080513444,simulation,2006,9407
Macindroid,indie,2006,2931
Macindroid,simulation,2006,2931
macky121,indie,2006,31731
macky121,simulation,2006,31731
ZeroMark2,indie,2006,7984
ZeroMark2,simulation,2006,7984
FabulousMcFabulous,indie,2006,6934
FabulousMcFabulous,simulation,2006,6934
76561198154426427,indie,2006,39977
76561198154426427,simulation,2006,39977
Markodevil,indie,2006,1125
Markodevil,simulation,2006,1125
masonplays2,indie,2006,5519
masonplays2,simulation,2006,5519
76561198053781096,indie,2006,3974
76561198053781096,simulation,2006,3974
G0LDENGUNNER,indie,2006,37499
G0LDENGUNNER,simulation,2006,37499
maaatzbr,indie,2006,4958
maaatzbr,simulation,2006,4958
mavoks,indie,2006,1560
mavoks,simulation,2006,1560
chemicalizedacid,indie,2006,241
chemicalizedacid,simulation,2006,241
76561198076603075,indie,2006,12034
76561198076603075,simulation,2006,12034
madcow2234,indie,2006,6717
madcow2234,simulation,2006,6717
76561198078992889,indie,2006,4403
76561198078992889,simulation,2006,4403
76561198077092391,indie,2006,2106
76561198077092391,simulation,2006,2106
harrydelmege,indie,2006,1143
harrydelmege,simulation,2006,1143
tehbluscoot,indie,2006,4518
tehbluscoot,simulation,2006,4518
76561198085245725,indie,2006,3567
76561198085245725,simulation,2006,3567
76561198094879769,indie,2006,751
76561198094879769,simulation,2006,751
braydenb9,indie,2006,33440
braydenb9,simulation,2006,33440
76561198103927245,indie,2006,900
76561198103927245,simulation,2006,900
76561198075747130,indie,2006,34081
76561198075747130,simulation,2006,34081
76561198131748854,indie,2006,2578
76561198131748854,simulation,2006,2578
savegamereview,indie,2006,1665
savegamereview,simulation,2006,1665
76561198054912482,indie,2006,125
76561198054912482,simulation,2006,125
76561198056677830,indie,2006,11892
76561198056677830,simulation,2006,11892
mj10991,indie,2006,13477
mj10991,simulation,2006,13477
76561198071738809,indie,2006,11191
76561198071738809,simulation,2006,11191
76561198101552611,indie,2006,915
76561198101552611,simulation,2006,915
76561198022269929,indie,2006,1691
76561198022269929,simulation,2006,1691
Mineturdle321,indie,2006,2669
Mineturdle321,simulation,2006,2669
76561198061315848,indie,2006,16605
